x0,x1,x2,x3,y,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
0.567,-0.466,-2.29,1.302,0.0,0.302,3.408,-0.19,1.991,-0.98,-1.228,6.006,0.359,-0.043,-0.915,-4.383,4.669,-2.562,0.55,2.054,2.297
0.738,-0.673,-2.141,-0.101,0.0,0.222,2.365,-0.403,1.679,-0.228,-0.313,5.497,-0.363,-0.022,-0.715,-4.139,4.576,-2.596,0.812,1.595,1.593
0.857,-0.778,-3.262,-0.087,0.0,0.249,3.163,-0.483,1.99,-0.151,-0.362,7.175,-0.639,-0.099,-0.535,-4.563,5.15,-3.113,0.811,1.586,2.628
0.58,-0.57,-2.485,-0.13,0.0,0.139,2.864,-0.283,1.838,-0.204,-0.616,6.307,-0.302,-0.103,-0.71,-4.337,4.501,-2.449,0.414,1.77,2.219
0.658,-0.479,-2.481,0.047,0.0,0.225,2.838,-0.182,1.701,-0.261,-0.771,6.027,-0.161,0.127,-0.718,-4.37,4.389,-2.441,0.541,1.764,2.148
0.421,-0.359,-2.703,0.54,0.0,0.069,3.045,-0.315,1.876,-0.511,-0.941,6.326,0.033,0.05,-0.573,-4.063,4.316,-2.314,0.537,1.697,2.457
0.833,-0.242,-2.598,0.92,0.0,0.275,2.945,-0.314,1.571,-0.734,-1.151,6.465,0.214,-0.084,-0.492,-4.352,4.184,-2.291,0.137,1.906,2.675
0.864,-0.44,-2.462,0.223,0.0,0.2,2.728,-0.307,1.705,-0.352,-0.853,6.074,-0.215,0.315,-0.619,-4.219,4.358,-2.476,0.452,1.665,1.921
0.827,-0.462,-2.721,0.087,0.0,0.222,2.862,-0.358,1.9,-0.26,-0.619,6.252,-0.335,0.079,-0.556,-4.354,5.059,-2.764,0.536,1.582,1.797
0.593,-0.635,-2.558,0.543,0.0,0.304,2.866,-0.293,2.174,-0.51,-0.891,6.443,-0.256,0.093,-0.917,-4.579,5.03,-2.875,0.732,1.693,1.969
0.693,-0.655,-2.84,0.372,0.0,0.24,3.283,-0.166,1.775,-0.581,-0.77,7.543,0.052,-0.032,-0.528,-4.581,4.712,-2.749,-0.005,1.644,3.32
0.826,-0.596,-3.012,-0.974,0.0,0.027,2.494,-0.347,1.543,0.313,-0.027,7.278,-0.824,-0.253,-0.624,-4.064,5.073,-2.973,1.073,1.204,2.721
0.979,-0.39,-2.255,0.865,0.0,0.143,2.974,-0.226,1.862,-0.619,-1.011,5.976,-0.034,0.018,-0.553,-4.368,4.181,-2.224,1.276,1.759,1.791
0.589,-0.625,-2.97,0.411,0.0,0.193,3.356,-0.315,1.796,-0.472,-0.815,7.686,-0.112,0.18,-0.734,-4.631,4.59,-2.564,0.274,1.777,4.052
0.89,-0.578,-3.335,0.404,0.0,0.251,3.115,-0.569,1.825,-0.405,-0.699,7.5,0.008,-0.037,-0.835,-4.696,4.785,-2.709,0.032,1.75,3.296
0.623,-0.599,-2.574,0.581,0.0,0.446,2.858,-0.16,1.642,-0.52,-0.848,6.263,-0.046,-0.01,-0.788,-4.369,3.86,-2.27,0.832,1.848,2.616
0.589,-0.333,-2.34,0.974,0.0,0.582,3.305,-0.106,1.864,-0.763,-0.932,6.189,0.168,0.288,-1.182,-4.441,3.925,-2.085,0.843,1.955,2.532
0.776,-0.492,-2.587,0.17,0.0,0.251,2.756,-0.444,1.768,-0.275,-0.742,6.503,-0.363,0.024,-0.662,-4.186,4.622,-2.771,0.852,1.527,2.457
0.641,-0.489,-2.923,0.371,0.0,0.455,3.382,-0.183,1.711,-0.629,-0.795,6.947,0.26,0.267,-0.942,-4.321,3.979,-2.087,1.022,1.715,3.288
0.64,-0.554,-2.583,1.334,0.0,0.275,3.631,-0.218,2.064,-1.136,-1.178,6.537,0.332,-0.082,-0.747,-4.684,4.621,-2.611,0.329,2.054,2.295
0.749,-0.435,-2.779,0.481,0.0,0.091,3.341,-0.221,1.775,-0.559,-0.837,7.151,0.047,0.105,-0.392,-4.572,4.081,-2.415,1.144,1.788,3.297
0.655,-0.554,-2.926,0.749,0.0,0.212,3.497,-0.183,1.922,-0.617,-0.698,7.175,-0.256,0.118,-0.594,-4.608,4.611,-2.659,0.648,1.816,3.031
0.677,-0.711,-2.904,-0.106,0.0,-0.095,2.966,-0.355,1.752,-0.111,-0.479,6.803,-0.214,-0.056,-0.465,-4.023,4.664,-2.597,1.206,1.324,2.895
0.663,-0.378,-2.682,-0.331,0.0,0.112,2.625,-0.39,1.615,-0.102,-0.425,6.227,-0.405,0.116,-0.622,-3.627,4.272,-2.212,0.908,1.283,2.403
0.825,-0.414,-2.71,0.597,0.0,0.385,3.252,-0.398,2.281,-0.505,-1.018,6.666,0.016,-0.007,-0.38,-5.036,4.98,-2.751,0.497,1.863,2.331
0.443,-0.668,-2.83,-0.149,0.0,0.176,2.927,-0.138,1.661,-0.121,-0.601,7.118,-0.389,0.197,-0.745,-4.197,4.601,-2.636,0.344,1.446,3.636
1.012,-0.311,-2.504,1.496,0.0,0.227,3.513,-0.51,2.122,-0.974,-1.315,6.365,0.345,0.089,-0.533,-4.757,4.843,-2.706,0.794,2.147,1.708
0.769,-0.176,-2.854,0.914,0.0,0.071,3.57,-0.258,1.942,-0.763,-1.124,7.123,0.059,0.059,-0.483,-4.773,4.684,-2.532,0.686,1.928,2.794
0.822,-0.327,-3.261,1.212,0.0,0.318,3.574,-0.586,1.8,-0.875,-1.079,7.846,0.391,0.205,-0.558,-4.713,4.277,-2.458,0.862,2.047,4.033
0.574,-0.402,-2.709,0.471,0.0,0.193,3.12,-0.204,1.785,-0.52,-0.736,6.451,0.044,0.116,-0.763,-4.073,4.199,-2.231,1.609,1.688,2.728
0.934,-0.529,-3.199,0.305,0.0,0.237,3.304,-0.396,1.756,-0.409,-0.755,7.725,-0.343,-0.102,-0.657,-4.719,5.039,-2.875,1.212,1.932,3.218
0.581,-0.424,-2.165,0.457,0.0,0.282,2.753,-0.255,1.656,-0.537,-0.79,5.709,0.046,0.298,-0.735,-3.897,4.18,-2.393,0.74,1.861,1.915
0.802,-0.621,-2.83,1.19,0.0,0.184,3.775,-0.204,1.988,-0.877,-1.097,7.413,0.189,-0.089,-0.329,-4.965,4.425,-2.532,0.849,1.996,3.395
0.674,-0.333,-2.58,0.047,0.0,0.498,2.72,-0.463,1.487,-0.276,-0.63,6.154,0.037,0.102,-0.991,-3.739,4.048,-2.201,0.747,1.612,2.144
0.667,-0.445,-2.101,0.317,0.0,-0.013,2.757,-0.206,1.696,-0.537,-0.752,5.813,-0.078,0.299,-0.343,-4.012,4.296,-2.381,0.458,1.604,1.854
0.681,-0.568,-2.739,0.769,0.0,0.274,3.363,-0.284,1.606,-0.54,-0.877,6.934,0.336,-0.074,-0.569,-4.254,3.644,-1.871,1.29,1.654,3.585
0.671,-0.473,-2.795,1.286,0.0,0.162,3.465,-0.434,1.737,-0.819,-1.157,6.812,0.104,-0.122,-0.675,-4.451,4.35,-2.499,1.229,2.092,2.838
0.573,-0.662,-2.632,0.062,0.0,0.223,2.734,-0.394,1.85,-0.465,-0.634,6.305,0.236,-0.026,-1.004,-4.019,4.483,-2.353,0.736,1.74,2.15
0.849,-0.498,-2.822,-0.089,0.0,0.327,2.884,-0.397,2.011,-0.239,-0.437,6.546,-0.324,-0.01,-0.742,-4.613,5.058,-2.831,1.323,1.768,2.285
0.64,-0.477,-2.558,0.777,0.0,0.631,3.084,-0.32,1.649,-0.712,-1.064,6.325,0.182,0.103,-1.233,-4.147,3.719,-1.675,0.781,1.964,2.698
1.015,-0.405,-2.77,0.441,0.0,0.146,3.338,-0.331,1.651,-0.373,-0.77,6.849,-0.277,0.028,-0.424,-4.572,4.709,-2.681,0.958,1.723,2.524
0.789,-0.532,-2.768,0.408,0.0,0.382,2.948,-0.506,2.054,-0.64,-0.644,6.164,-0.139,-0.1,-1.008,-4.563,5.263,-3.062,0.903,1.921,1.463
0.813,-0.663,-3.273,0.191,0.0,0.057,3.001,-0.412,1.876,-0.487,-0.635,7.345,-0.05,-0.137,-0.516,-4.621,4.783,-2.87,0.273,1.796,3.115
0.547,-0.359,-2.655,0.614,0.0,0.406,3.0,-0.388,2.067,-0.599,-0.963,6.578,-0.043,-0.054,-0.962,-4.441,5.035,-2.871,0.874,1.926,2.32
0.626,-0.611,-3.103,0.259,0.0,0.341,3.384,-0.208,1.616,-0.527,-0.55,7.445,-0.189,0.281,-0.95,-4.365,4.39,-2.429,0.631,1.759,3.595
0.847,-0.499,-2.734,1.053,0.0,0.229,3.265,-0.415,2.164,-0.605,-1.273,6.925,-0.237,-0.029,-0.542,-4.79,5.602,-3.154,0.73,1.952,1.937
0.875,-0.264,-2.582,1.035,0.0,0.06,3.225,-0.37,1.998,-0.924,-1.054,6.224,0.133,0.011,-0.391,-4.737,4.812,-2.637,0.716,1.934,1.835
0.857,-0.28,-2.48,1.041,0.0,0.272,3.083,-0.49,1.581,-0.761,-1.201,6.07,0.52,0.236,-0.591,-4.286,3.917,-1.855,0.792,1.975,2.064
0.391,-0.484,-1.906,0.49,0.0,0.347,2.865,-0.095,1.713,-0.505,-1.004,5.625,0.352,-0.092,-0.87,-3.882,3.848,-2.05,0.762,1.625,2.177
0.994,-0.313,-2.695,0.583,0.0,0.113,3.171,-0.464,1.648,-0.446,-0.845,6.432,0.161,0.115,-0.366,-4.431,3.987,-2.264,0.783,1.548,2.559
0.684,-0.693,-2.336,0.024,0.0,0.175,2.715,-0.301,1.397,-0.253,-0.565,5.754,-0.067,0.142,-0.705,-3.782,4.018,-2.391,1.0,1.518,1.983
0.887,-0.544,-2.751,0.044,0.0,0.322,2.83,-0.344,1.661,-0.242,-0.519,6.187,-0.365,0.085,-0.765,-4.377,4.431,-2.381,0.725,1.54,1.907
0.68,-0.635,-2.385,0.394,0.0,0.151,2.748,-0.41,1.699,-0.391,-0.643,5.683,-0.246,0.012,-0.779,-3.939,4.599,-2.667,0.233,1.733,1.41
0.595,-0.432,-2.967,0.226,0.0,0.474,3.264,-0.356,1.57,-0.394,-0.739,7.12,-0.029,-0.059,-0.992,-4.088,4.33,-2.462,0.447,1.782,3.367
0.624,-0.478,-2.609,0.136,0.0,0.309,2.818,-0.276,1.778,-0.257,-0.588,6.194,-0.164,0.153,-0.979,-4.221,4.511,-2.402,0.361,1.778,2.223
0.863,-0.513,-3.015,0.611,0.0,0.409,3.448,-0.339,1.691,-0.58,-0.696,7.572,-0.029,-0.118,-0.887,-4.768,4.4,-2.454,0.868,1.741,3.598
1.013,-0.433,-2.608,0.331,0.0,0.222,2.992,-0.515,1.586,-0.327,-0.687,6.41,-0.261,0.248,-0.563,-4.377,4.255,-2.391,1.107,1.714,2.281
0.782,-0.647,-2.252,-0.638,0.0,0.378,2.415,-0.354,1.46,0.249,-0.345,5.387,-0.817,-0.024,-1.039,-3.786,4.469,-2.584,0.651,1.455,1.266
0.93,-0.3,-2.418,1.411,0.0,0.6,3.448,-0.431,1.905,-0.991,-1.243,6.354,0.557,0.147,-0.739,-4.482,3.87,-2.013,0.839,2.072,2.417
0.636,-0.609,-2.913,0.459,0.0,0.02,3.277,-0.305,1.732,-0.393,-0.785,7.017,-0.002,0.0,-0.525,-4.326,4.555,-2.521,0.725,1.614,2.96
0.57,-0.659,-2.746,0.102,0.0,0.202,2.994,-0.236,1.78,-0.21,-0.483,6.71,-0.533,-0.184,-0.916,-4.398,4.902,-3.046,0.299,1.639,2.717
0.518,-0.5,-2.54,0.195,0.0,0.232,2.728,-0.281,1.838,-0.271,-0.579,6.295,-0.353,0.064,-0.582,-4.21,4.632,-2.689,0.465,1.501,2.255
0.604,-0.346,-2.23,1.279,0.0,0.668,3.198,-0.347,1.844,-1.113,-1.214,6.004,0.464,-0.003,-1.437,-4.324,4.323,-2.311,0.773,2.3,1.936
0.727,-0.501,-2.507,0.624,0.0,0.329,3.22,-0.301,1.911,-0.616,-0.95,6.555,0.264,0.062,-0.543,-4.45,4.15,-2.206,1.049,1.827,2.641
0.784,-0.367,-2.735,-0.306,0.0,0.174,2.777,-0.407,1.489,-0.009,-0.44,6.6,-0.212,-0.039,-0.68,-3.851,4.396,-2.327,0.645,1.414,2.571
0.725,-0.446,-2.665,0.864,0.0,0.227,3.279,-0.377,1.656,-0.741,-0.906,6.5,0.168,-0.064,-0.677,-4.207,4.011,-2.3,1.029,1.811,2.835
0.873,-0.257,-2.664,0.62,0.0,0.3,2.938,-0.37,1.653,-0.506,-0.8,6.299,-0.218,0.097,-0.509,-4.238,4.392,-2.584,0.385,1.753,2.24
0.683,-0.442,-2.768,0.962,0.0,0.184,3.483,-0.111,1.761,-0.633,-0.988,7.158,-0.046,-0.079,-0.61,-4.671,4.592,-2.542,0.125,1.791,3.227
0.524,-0.556,-2.32,-0.322,0.0,0.117,2.492,-0.14,1.839,-0.098,-0.54,5.933,-0.593,0.122,-0.764,-4.17,4.739,-2.833,0.367,1.704,1.73
0.922,-0.602,-2.453,0.595,0.0,0.231,3.017,-0.351,1.806,-0.38,-0.864,6.325,-0.21,0.199,-0.527,-4.461,4.39,-2.313,0.633,1.62,2.319
0.723,-0.617,-3.086,0.458,0.0,0.343,3.273,-0.436,1.841,-0.499,-0.771,7.712,-0.068,0.091,-0.687,-4.504,4.751,-2.565,-0.099,1.803,3.761
1.032,-0.548,-3.221,0.762,0.0,0.562,3.304,-0.48,1.889,-0.728,-0.792,7.421,0.398,0.017,-0.76,-4.685,4.427,-2.37,0.869,1.983,3.286
0.681,-0.344,-2.691,1.393,0.0,0.269,3.596,-0.48,1.835,-1.025,-1.355,6.274,0.541,0.079,-0.649,-4.146,4.221,-2.302,1.079,1.924,2.496
0.67,-0.552,-1.745,-0.08,0.0,0.194,2.45,-0.095,1.474,-0.106,-0.463,5.042,-0.313,-0.019,-0.826,-3.831,4.39,-2.525,0.915,1.416,1.204
0.654,-0.568,-2.721,0.888,0.0,0.291,3.237,-0.253,1.942,-0.758,-1.007,6.747,-0.107,-0.157,-0.963,-4.622,4.981,-2.855,-0.03,2.13,2.433
0.764,-0.513,-3.009,0.521,0.0,0.367,3.226,-0.405,1.44,-0.475,-0.668,6.76,-0.006,0.17,-0.905,-4.083,4.249,-2.403,0.687,1.809,2.855
0.691,-0.542,-2.585,-0.049,0.0,0.214,2.694,-0.249,1.587,-0.175,-0.623,6.702,-0.517,-0.068,-0.807,-4.125,4.574,-2.526,0.871,1.57,2.789
0.675,-0.568,-2.871,0.773,0.0,0.445,3.17,-0.266,1.651,-0.698,-0.937,6.384,0.168,-0.21,-0.875,-4.227,4.014,-2.136,0.615,1.759,2.762
0.853,-0.5,-2.544,0.207,0.0,0.338,2.652,-0.534,1.504,-0.302,-0.666,6.079,0.245,0.186,-0.956,-4.005,4.368,-2.378,0.38,1.791,1.959
0.353,-0.306,-2.789,0.497,0.0,0.412,3.027,-0.217,1.952,-0.577,-0.853,6.561,-0.309,0.211,-0.949,-4.369,4.742,-2.94,0.279,1.938,2.703
0.632,-0.78,-2.844,-0.401,0.0,-0.032,2.648,-0.243,1.646,0.034,-0.297,6.768,-0.494,-0.007,-0.697,-3.818,4.446,-2.539,0.706,1.311,3.143
0.789,-0.355,-2.628,0.472,0.0,0.268,3.052,-0.291,1.732,-0.33,-0.826,6.539,0.031,0.034,-0.648,-4.308,4.372,-2.511,0.685,1.572,2.61
0.431,-0.517,-2.457,0.009,0.0,0.247,2.634,-0.257,1.844,-0.379,-0.58,5.81,-0.097,0.115,-0.813,-4.101,4.758,-2.658,0.486,1.697,1.824
0.638,-0.368,-2.678,1.452,0.0,0.225,3.567,-0.167,1.556,-0.99,-1.28,6.843,0.738,0.021,-0.596,-4.311,3.295,-1.718,1.055,1.926,3.667
0.66,-0.476,-2.116,0.877,0.0,0.126,2.931,-0.259,1.685,-0.626,-1.022,5.761,0.238,0.073,-0.384,-4.161,4.179,-2.336,0.425,1.865,2.061
0.763,-0.548,-2.614,0.5,0.0,0.439,3.15,-0.277,1.773,-0.458,-0.708,6.627,0.029,0.226,-1.007,-4.521,4.625,-2.421,0.867,1.871,2.618
0.611,-0.436,-2.677,0.273,0.0,0.35,2.971,-0.346,1.578,-0.441,-0.77,6.156,0.207,0.164,-0.824,-4.026,4.074,-1.976,0.848,1.756,2.476
0.763,-0.319,-2.655,0.747,0.0,0.269,3.108,-0.475,1.933,-0.726,-0.904,6.216,0.26,-0.107,-0.797,-4.365,4.542,-2.677,1.123,1.852,2.09
0.592,-0.558,-2.87,-0.468,0.0,0.129,2.478,-0.244,1.69,0.124,-0.398,6.498,-0.521,0.011,-0.784,-4.274,4.726,-2.948,0.247,1.495,2.558
0.75,-0.49,-2.455,0.31,0.0,0.015,2.76,-0.407,1.729,-0.328,-0.881,6.06,-0.502,-0.072,-0.465,-3.946,4.807,-2.936,0.204,1.612,1.591
0.732,-0.57,-2.819,-0.073,0.0,0.288,2.818,-0.348,1.657,-0.346,-0.625,7.023,-0.288,0.261,-0.626,-4.476,4.099,-2.39,1.115,1.642,3.161
0.824,-0.468,-2.71,1.291,0.0,0.272,3.576,-0.508,2.062,-0.912,-1.286,6.705,-0.016,0.046,-0.647,-4.85,4.865,-2.961,0.649,2.123,2.27
0.66,-0.436,-2.488,1.423,0.0,0.276,3.545,-0.311,2.062,-1.115,-1.072,6.747,0.538,-0.085,-0.953,-4.665,4.67,-2.567,0.758,2.184,2.536
0.734,-0.666,-3.16,0.265,0.0,0.27,3.271,-0.206,1.473,-0.414,-0.676,7.605,-0.135,0.009,-0.622,-4.134,4.112,-2.202,0.86,1.553,3.915
1.159,-0.576,-2.822,0.448,0.0,0.3,3.024,-0.489,1.667,-0.485,-0.745,6.662,-0.143,0.218,-0.496,-4.729,4.438,-2.521,0.422,1.762,2.164
0.684,-0.444,-2.753,1.215,0.0,0.28,3.318,-0.322,1.68,-0.756,-1.15,6.052,0.026,-0.08,-0.692,-4.154,4.103,-2.478,0.988,1.845,2.334
0.753,-0.554,-2.996,0.525,0.0,0.508,3.231,-0.441,1.693,-0.433,-0.806,6.989,-0.223,0.034,-0.842,-4.456,4.519,-2.617,0.537,1.929,3.157
0.891,-0.488,-3.105,-0.086,0.0,0.088,3.06,-0.432,1.894,-0.122,-0.54,7.509,-0.446,0.02,-0.335,-4.618,5.0,-3.061,1.225,1.41,3.359
0.73,-0.574,-2.613,-0.163,0.0,0.071,2.788,-0.285,1.48,-0.115,-0.415,6.363,-0.355,0.058,-0.345,-3.857,4.099,-2.143,1.355,1.361,2.875
0.659,-0.459,-2.69,0.787,0.0,0.198,3.22,-0.41,1.704,-0.731,-1.06,6.491,0.246,0.183,-0.471,-4.263,3.858,-2.219,0.755,1.864,2.959
0.514,-0.515,-2.901,-0.358,0.0,0.195,2.738,-0.313,1.61,-0.085,-0.349,6.908,-0.12,0.017,-0.829,-3.97,4.361,-2.299,1.045,1.386,3.049
0.679,-0.539,-2.467,-0.065,0.0,0.229,2.674,-0.303,1.348,-0.159,-0.581,5.93,-0.075,-0.072,-0.848,-3.763,4.42,-2.418,0.603,1.492,1.994
0.698,-0.665,-2.601,-0.097,0.0,0.405,2.757,-0.31,1.619,-0.324,-0.559,6.706,-0.24,0.057,-0.895,-4.218,4.324,-2.583,0.747,1.626,2.768
0.766,-0.413,-2.869,0.284,0.0,0.214,3.204,-0.363,1.688,-0.271,-0.819,6.607,-0.17,0.011,-0.392,-4.222,4.237,-2.258,0.919,1.574,2.804
0.77,-0.425,-2.472,1.038,0.0,0.277,3.537,-0.283,1.594,-0.79,-1.104,7.094,0.196,0.175,-0.954,-4.472,4.158,-2.224,0.155,2.016,3.163
0.804,-0.407,-2.14,0.35,0.0,0.272,2.683,-0.154,1.723,-0.413,-0.676,5.537,-0.072,0.28,-0.446,-4.134,4.2,-2.311,1.109,1.625,1.754
0.601,-0.651,-2.69,0.398,0.0,0.324,3.0,-0.309,1.866,-0.567,-0.781,6.602,0.125,0.153,-0.878,-4.538,4.355,-2.239,0.447,1.868,2.827
0.775,-0.592,-3.127,-0.164,0.0,0.079,2.978,-0.339,1.772,-0.056,-0.383,7.129,-0.701,-0.002,-0.444,-4.327,5.192,-2.946,0.92,1.325,2.756
0.837,-0.534,-2.916,-0.474,0.0,0.444,2.594,-0.336,1.563,-0.029,-0.429,6.447,-0.419,0.029,-0.791,-4.386,4.561,-2.424,0.779,1.755,2.122
0.865,-0.369,-2.804,0.753,0.0,0.38,3.267,-0.406,1.952,-0.521,-0.955,6.992,-0.142,0.209,-0.787,-4.814,4.597,-2.439,0.518,1.834,2.913
0.844,-0.624,-3.031,0.653,0.0,0.133,3.287,-0.311,1.543,-0.476,-0.764,7.351,0.037,0.123,-0.488,-4.512,4.099,-2.268,0.9,1.725,3.733
0.624,-0.644,-2.833,0.344,0.0,0.407,3.307,-0.121,1.681,-0.36,-0.836,7.574,-0.054,-0.119,-1.043,-4.578,4.694,-2.621,0.414,1.725,3.612
0.502,-0.683,-2.498,-0.137,0.0,0.224,2.623,-0.277,1.735,-0.202,-0.477,5.997,-0.253,-0.063,-0.833,-3.894,4.5,-2.543,0.673,1.627,2.044
0.796,-0.317,-2.562,1.044,0.0,0.22,3.349,-0.504,1.737,-0.897,-1.105,6.298,0.407,-0.135,-0.567,-4.308,4.263,-2.413,0.548,1.793,2.265
0.464,-0.408,-2.453,0.536,0.0,0.45,2.876,-0.268,1.544,-0.669,-0.813,6.263,0.378,-0.065,-1.048,-3.891,3.598,-1.906,1.583,1.907,2.925
0.782,-0.594,-3.114,0.544,0.0,0.208,3.41,-0.362,1.653,-0.471,-0.881,7.686,0.342,0.054,-0.42,-4.679,3.799,-2.005,1.067,1.734,3.964
0.589,-0.489,-2.872,0.404,0.0,0.236,3.177,-0.382,1.741,-0.339,-0.85,7.124,-0.191,0.165,-0.543,-4.301,4.609,-2.569,0.714,1.77,3.138
0.979,-0.742,-3.457,0.874,0.0,0.131,3.578,-0.502,1.866,-0.649,-1.014,7.786,-0.065,0.021,-0.297,-4.943,4.682,-2.627,0.61,1.862,3.454
0.696,-0.197,-2.509,1.03,0.0,0.699,3.549,-0.36,1.8,-0.793,-1.237,6.424,0.346,0.164,-1.187,-4.396,3.882,-1.992,0.819,2.151,2.618
0.657,-0.481,-2.376,0.488,0.0,0.152,2.896,-0.335,1.756,-0.419,-0.772,6.29,0.139,-0.251,-0.64,-4.111,4.576,-2.255,0.217,1.658,2.27
0.802,-0.458,-2.922,-0.026,0.0,0.203,3.069,-0.267,1.798,-0.033,-0.655,6.993,-0.587,0.227,-0.483,-4.397,5.112,-2.877,1.115,1.378,2.414
0.498,-0.501,-2.268,0.549,0.0,0.358,3.045,-0.216,1.584,-0.595,-0.683,5.685,0.148,0.096,-1.041,-3.707,4.124,-2.223,0.886,1.787,1.952
0.757,-0.314,-2.886,-0.174,0.0,0.227,2.608,-0.397,1.416,-0.095,-0.608,6.327,-0.238,-0.046,-0.438,-3.995,4.263,-2.024,0.45,1.413,2.593
0.831,-0.449,-2.47,0.243,0.0,0.129,2.837,-0.407,1.712,-0.333,-0.735,5.81,-0.119,-0.011,-0.406,-4.036,4.321,-2.317,1.158,1.576,1.878
0.87,-0.527,-3.069,0.24,0.0,0.411,3.229,-0.319,1.484,-0.349,-0.685,7.351,0.133,0.094,-0.636,-4.417,4.164,-2.337,0.685,1.772,3.56
0.672,-0.535,-2.286,-0.262,0.0,0.331,2.496,-0.242,1.523,-0.157,-0.429,5.857,-0.197,0.14,-0.985,-3.953,4.264,-2.167,0.867,1.569,1.937
0.66,-0.477,-2.754,0.409,0.0,0.216,3.263,-0.138,1.387,-0.399,-0.832,7.138,0.061,0.072,-0.567,-4.193,3.591,-1.989,1.109,1.6,3.752
0.979,-0.538,-2.987,0.696,0.0,0.343,3.422,-0.385,1.88,-0.568,-0.876,7.63,0.125,-0.286,-0.592,-4.904,4.582,-2.356,0.878,1.906,3.407
0.593,-0.541,-2.878,0.647,0.0,0.207,3.197,-0.38,1.884,-0.57,-0.985,6.992,0.034,-0.04,-0.828,-4.49,4.345,-2.312,1.012,1.74,3.346
0.716,-0.573,-3.239,-0.983,0.0,0.228,2.527,-0.404,1.51,0.262,-0.076,7.478,-0.674,0.083,-0.697,-4.128,4.665,-2.66,0.651,1.322,3.58
0.725,-0.688,-3.098,0.523,0.0,0.285,3.49,-0.257,1.568,-0.461,-0.718,7.613,-0.295,0.007,-0.571,-4.576,4.39,-2.477,0.543,1.703,3.829
0.532,-0.351,-2.641,0.245,0.0,0.154,2.844,-0.324,1.716,-0.424,-0.691,6.236,-0.084,0.258,-0.798,-4.089,4.332,-2.478,0.812,1.844,2.197
0.499,-0.663,-2.437,0.185,0.0,0.469,2.985,-0.134,1.489,-0.402,-0.749,6.237,-0.082,0.179,-0.933,-4.047,4.086,-2.313,0.702,1.597,2.541
0.583,-0.83,-2.695,-0.799,0.0,0.243,2.181,-0.291,1.809,0.206,-0.229,5.918,-0.494,0.08,-0.99,-4.054,4.9,-2.906,0.647,1.435,1.952
0.697,-0.459,-2.267,0.912,0.0,0.498,2.891,-0.335,1.753,-0.577,-0.905,5.726,0.123,0.124,-1.092,-4.251,4.147,-2.264,0.89,1.976,1.847
0.497,-0.544,-2.428,0.208,0.0,0.431,2.992,-0.116,1.65,-0.376,-0.753,6.608,0.046,-0.001,-1.054,-4.211,4.009,-2.206,0.846,1.852,2.878
0.589,-0.288,-2.285,0.321,0.0,0.005,2.848,-0.425,1.427,-0.22,-0.847,5.636,-0.281,0.095,-0.604,-3.61,4.229,-2.221,0.456,1.635,1.641
0.469,-0.454,-2.503,0.167,0.0,0.188,2.778,-0.164,1.493,-0.318,-0.802,6.217,-0.235,0.169,-0.93,-3.726,4.37,-2.302,0.437,1.643,2.452
0.771,-0.413,-2.885,1.257,0.0,0.207,3.499,-0.411,1.965,-0.917,-1.21,6.943,0.017,-0.119,-0.742,-4.592,4.733,-2.757,0.88,1.915,2.62
0.738,-0.275,-2.018,1.09,0.0,0.31,2.898,-0.52,1.702,-0.919,-1.253,5.225,0.396,-0.095,-0.911,-3.858,4.095,-2.244,0.26,2.097,1.182
0.68,-0.494,-2.84,0.078,0.0,0.071,2.854,-0.329,1.509,-0.259,-0.551,6.875,-0.224,-0.033,-0.743,-4.153,4.352,-2.479,0.888,1.585,3.1
0.414,-0.498,-2.635,-0.479,0.0,0.277,2.427,-0.174,1.65,-0.142,-0.389,6.748,-0.576,-0.074,-1.081,-4.129,4.46,-2.631,0.711,1.585,3.15
0.764,-0.562,-2.935,0.594,0.0,0.4,3.179,-0.387,1.788,-0.523,-0.714,7.361,0.103,-0.022,-0.974,-4.51,4.477,-2.494,1.09,2.017,3.367
0.919,-0.375,-2.865,0.631,0.0,0.029,3.119,-0.421,1.966,-0.597,-0.881,6.691,-0.027,0.153,-0.376,-4.839,4.619,-2.69,0.45,1.651,2.272
0.719,-0.457,-3.033,-0.012,0.0,0.353,3.309,-0.297,1.805,-0.258,-0.522,7.588,-0.198,-0.048,-1.01,-4.754,4.834,-2.62,0.075,1.712,3.544
0.551,-0.522,-2.089,0.701,0.0,0.444,3.156,-0.163,1.516,-0.67,-0.939,5.972,0.035,0.021,-1.099,-3.969,4.26,-2.463,0.704,2.041,2.036
0.803,-0.582,-2.707,0.323,0.0,0.278,3.17,-0.299,1.699,-0.356,-0.849,6.463,-0.312,0.201,-0.911,-4.212,4.448,-2.87,0.353,1.747,2.441
0.684,-0.842,-2.297,-1.139,0.0,0.213,1.985,-0.336,1.461,0.424,0.116,5.434,-0.847,-0.21,-0.686,-3.642,4.643,-2.351,0.72,1.079,1.472
1.052,-0.596,-3.085,0.752,0.0,0.214,3.278,-0.53,1.837,-0.559,-0.821,7.181,0.194,0.093,-0.416,-4.749,4.419,-2.555,0.5,1.721,3.081
