x0,x1,x2,x3,y,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
0.419,-3.57,-0.508,0.833,1.0,2.702,6.264,3.634,-1.346,7.402,-0.008,2.065,-1.398,0.858,-3.278,-2.978,1.249,0.784,-7.642,-3.314,3.795
0.665,-3.492,-0.694,0.519,1.0,2.339,6.078,3.46,-1.39,7.042,0.134,2.04,-1.35,1.312,-3.344,-2.652,1.508,0.991,-6.893,-2.805,3.589
0.267,-3.718,-0.486,1.421,1.0,2.512,6.6,3.668,-1.11,7.57,0.024,2.172,-1.478,0.889,-3.342,-3.004,0.992,0.918,-7.821,-3.171,3.64
0.748,-2.581,-1.562,-0.011,1.0,1.387,4.795,3.584,-2.191,5.242,-0.284,2.309,-0.626,1.151,-3.864,-2.663,1.14,1.254,-4.901,-2.374,4.251
0.421,-2.645,-1.16,0.912,1.0,1.543,4.67,3.549,-1.755,5.465,-0.146,2.441,-0.765,0.799,-3.526,-2.883,1.088,0.798,-5.127,-2.392,4.175
0.6,-3.635,-0.555,0.504,1.0,2.44,6.33,3.739,-1.638,7.359,-0.102,2.512,-1.258,1.01,-3.871,-3.087,1.108,0.973,-7.14,-3.048,4.446
0.601,-2.635,-1.471,-0.046,1.0,1.421,5.138,3.583,-2.107,5.635,-0.269,2.299,-0.838,1.167,-3.603,-2.64,0.905,1.04,-4.763,-2.241,4.076
0.453,-3.451,-0.622,1.066,1.0,2.314,6.165,3.894,-1.558,7.207,-0.125,2.348,-1.112,0.924,-3.692,-3.225,0.975,0.955,-7.117,-3.253,4.174
0.787,-2.988,-1.339,0.625,1.0,1.491,5.192,3.646,-2.23,5.73,0.017,2.624,-0.956,1.164,-4.016,-3.013,1.106,0.983,-5.231,-2.377,4.366
0.499,-4.259,-0.111,0.734,1.0,2.928,7.394,3.262,-1.069,8.683,0.214,2.0,-1.739,0.844,-3.276,-2.875,1.02,0.845,-9.034,-3.434,3.422
0.468,-3.541,-0.539,1.126,1.0,2.558,6.38,3.753,-1.553,7.596,-0.141,2.241,-1.284,0.795,-3.645,-3.162,0.931,0.848,-7.445,-3.482,4.25
0.442,-2.963,-1.167,0.746,1.0,1.817,5.456,3.885,-1.822,6.358,-0.123,2.294,-1.174,0.756,-3.673,-2.958,0.955,0.84,-5.757,-2.697,4.225
0.39,-3.163,-0.873,0.593,1.0,1.947,5.402,3.777,-1.85,6.126,-0.202,2.512,-1.131,0.807,-3.916,-3.343,1.136,0.859,-5.78,-2.585,4.72
0.685,-2.819,-1.353,0.12,1.0,1.489,4.728,3.244,-1.896,5.153,-0.266,1.919,-0.791,1.277,-3.503,-2.295,1.327,1.302,-5.018,-2.278,3.751
0.873,-2.708,-1.804,-0.309,1.0,1.104,4.734,3.238,-2.081,4.984,-0.124,2.15,-0.918,1.329,-3.733,-2.256,1.251,1.443,-4.631,-2.12,3.906
0.729,-3.169,-1.058,0.795,1.0,1.968,5.793,3.177,-1.971,6.786,-0.133,1.94,-1.031,1.018,-3.647,-2.81,1.105,1.254,-6.408,-3.044,4.135
0.618,-3.745,-0.752,0.687,1.0,2.301,6.706,3.527,-1.375,7.389,0.098,2.099,-1.455,1.082,-3.401,-2.952,1.142,0.946,-7.646,-3.048,3.776
0.567,-2.813,-1.322,0.659,1.0,1.818,4.939,3.911,-2.226,5.769,-0.108,2.49,-0.927,0.867,-3.891,-3.177,1.194,0.878,-4.889,-2.457,4.538
0.582,-3.679,-0.423,0.692,1.0,2.412,6.581,3.574,-1.498,7.53,0.102,2.436,-1.374,0.885,-3.62,-2.945,0.902,0.868,-7.516,-3.21,4.114
0.753,-3.022,-1.498,0.064,1.0,1.807,5.434,3.532,-1.749,6.068,-0.001,1.742,-0.994,1.217,-3.169,-2.17,1.423,1.196,-6.198,-2.768,3.732
0.624,-2.617,-1.544,0.805,1.0,1.302,4.301,4.103,-2.385,5.049,-0.153,2.491,-0.805,0.923,-4.28,-3.174,1.209,1.009,-3.957,-2.13,4.361
0.61,-2.299,-1.749,0.61,1.0,0.98,3.886,3.895,-2.213,4.339,-0.505,2.633,-0.597,0.952,-3.964,-2.979,1.156,0.933,-3.422,-1.942,4.563
0.279,-2.976,-0.918,0.746,1.0,2.012,5.589,3.79,-1.715,6.243,-0.17,2.463,-1.152,0.912,-3.735,-3.282,1.096,0.843,-6.315,-3.107,4.538
0.667,-2.535,-1.363,0.453,1.0,1.341,4.096,3.338,-1.924,4.743,-0.098,1.95,-0.679,1.043,-3.448,-2.642,1.188,1.002,-4.109,-1.963,3.578
0.327,-3.269,-0.829,0.737,1.0,2.312,6.208,3.609,-1.475,7.293,-0.213,2.254,-1.239,0.799,-3.517,-3.21,0.762,0.796,-7.134,-3.253,4.141
0.611,-3.042,-1.137,0.411,1.0,1.621,5.297,3.686,-2.147,5.932,-0.288,2.453,-0.953,1.068,-3.934,-3.277,1.289,0.966,-5.462,-2.518,4.638
0.141,-3.328,-0.766,0.96,1.0,2.261,5.739,3.972,-1.704,6.768,-0.13,2.101,-1.17,0.993,-3.523,-3.253,1.23,0.678,-6.44,-2.979,4.295
0.648,-2.847,-1.35,0.86,1.0,1.476,4.668,3.501,-2.055,5.251,-0.172,2.436,-0.845,0.797,-3.754,-2.594,1.216,1.117,-4.866,-2.315,3.939
0.689,-2.479,-1.592,0.681,1.0,1.336,4.43,3.631,-2.236,4.755,-0.251,2.352,-0.786,1.047,-3.935,-3.014,1.299,1.222,-4.456,-2.397,4.574
0.347,-2.784,-1.205,0.792,1.0,1.705,4.468,3.707,-1.943,5.055,-0.242,2.472,-0.707,0.877,-3.726,-3.238,1.086,0.812,-4.709,-2.291,4.204
0.747,-2.394,-1.594,-0.027,1.0,1.058,4.293,3.505,-2.352,4.775,-0.221,2.507,-0.782,1.162,-4.013,-2.814,1.171,1.088,-3.648,-1.927,4.409
0.542,-2.519,-1.629,0.747,1.0,1.329,4.421,4.003,-2.222,4.88,-0.316,2.485,-0.744,0.867,-3.83,-2.885,0.927,0.882,-4.355,-2.085,4.22
0.326,-2.463,-1.42,0.873,1.0,1.437,4.304,4.021,-1.947,4.947,-0.187,2.236,-0.737,0.751,-3.717,-2.963,1.006,0.877,-4.341,-2.074,3.945
0.532,-3.815,-0.469,0.444,1.0,2.528,6.626,3.179,-1.133,7.624,0.101,1.929,-1.57,1.142,-3.133,-2.341,1.212,1.107,-7.871,-3.247,3.328
0.525,-2.972,-1.102,0.399,1.0,1.649,5.155,3.823,-2.137,5.638,-0.105,2.561,-1.009,0.936,-3.933,-3.5,0.93,0.73,-5.304,-2.457,4.549
0.484,-3.275,-1.335,0.403,1.0,1.944,5.776,3.529,-1.554,6.382,-0.103,2.013,-1.085,1.222,-3.468,-2.691,1.205,1.037,-6.488,-2.811,3.934
0.533,-3.431,-0.961,0.435,1.0,2.09,6.354,3.834,-1.617,7.043,-0.138,2.387,-1.283,1.105,-3.604,-2.87,1.197,1.115,-7.031,-3.109,4.184
0.458,-2.852,-1.272,0.785,1.0,1.815,4.949,4.092,-2.067,5.882,-0.364,2.533,-0.977,0.903,-3.856,-3.174,0.986,0.853,-5.109,-2.614,4.187
0.532,-2.489,-1.734,0.948,1.0,1.025,4.34,3.599,-2.293,4.735,-0.263,2.464,-0.774,0.75,-3.934,-2.932,0.939,0.966,-4.101,-2.134,4.376
0.382,-3.123,-0.873,0.752,1.0,1.938,5.476,3.862,-1.85,6.387,-0.005,2.307,-1.157,0.764,-3.703,-3.165,1.124,0.852,-5.75,-2.795,4.55
0.382,-2.776,-1.167,0.806,1.0,1.747,4.802,3.626,-1.667,5.414,-0.127,2.14,-1.099,0.817,-3.513,-2.758,1.228,1.056,-5.273,-2.656,4.054
0.369,-3.374,-0.871,0.968,1.0,2.371,5.866,4.059,-1.85,6.957,-0.101,2.736,-1.177,0.758,-3.858,-3.454,0.873,0.742,-6.673,-3.082,4.362
0.649,-2.433,-1.572,0.73,1.0,1.177,4.2,3.703,-2.288,4.729,-0.331,2.546,-0.629,0.885,-3.798,-2.755,1.052,0.934,-4.133,-2.054,4.05
0.789,-3.409,-0.928,0.185,1.0,2.104,6.009,3.243,-1.732,6.866,-0.076,2.143,-1.262,1.033,-3.551,-3.028,1.269,0.926,-6.674,-2.956,3.907
0.612,-2.592,-1.559,0.67,1.0,1.346,4.754,3.859,-2.372,5.32,-0.567,2.513,-0.837,0.885,-3.998,-3.404,1.077,0.908,-4.506,-2.298,4.99
0.547,-2.653,-1.347,1.001,1.0,1.604,4.574,3.982,-2.199,5.154,-0.3,2.695,-0.809,0.656,-3.965,-3.181,0.926,0.932,-4.804,-2.398,4.494
0.501,-2.907,-1.337,0.731,1.0,1.686,5.188,3.195,-1.664,5.895,-0.01,1.832,-1.029,0.982,-3.327,-2.297,1.094,1.111,-5.729,-2.628,3.425
0.337,-2.281,-1.19,1.036,1.0,1.281,3.836,3.906,-2.099,4.583,-0.397,2.667,-0.649,0.505,-3.894,-3.53,0.755,0.434,-3.727,-1.935,4.478
0.794,-3.955,-0.745,0.201,1.0,2.366,7.011,3.042,-1.204,7.919,0.319,1.886,-1.508,1.335,-3.241,-2.318,1.244,1.156,-8.196,-3.127,3.366
0.501,-3.38,-0.802,0.794,1.0,2.372,6.236,3.489,-1.623,7.392,0.088,2.305,-1.355,0.822,-3.588,-3.001,1.014,0.871,-7.001,-3.177,4.152
0.399,-2.615,-1.355,0.827,1.0,1.427,4.495,3.296,-1.562,5.058,0.021,1.778,-0.805,0.641,-3.051,-2.418,0.78,0.778,-4.995,-2.223,3.261
0.663,-3.142,-0.672,0.504,0.0,1.952,5.413,3.041,-2.453,6.345,-0.391,2.711,-0.995,1.07,-4.157,-3.461,1.124,0.92,-5.138,-2.756,4.697
0.225,-3.853,0.091,1.057,0.0,2.85,7.177,3.278,-1.892,8.192,0.127,2.791,-1.747,0.883,-4.129,-3.869,0.969,0.667,-7.521,-3.659,5.136
0.649,-3.995,-0.138,0.667,0.0,2.879,6.851,2.919,-1.759,7.961,0.006,2.485,-1.594,0.945,-3.838,-3.545,1.157,0.832,-7.7,-3.584,4.337
0.729,-4.358,-0.063,0.181,0.0,3.12,8.303,3.086,-1.98,9.571,0.052,2.691,-2.191,1.246,-4.291,-3.507,1.367,1.222,-8.914,-4.168,5.037
0.769,-3.834,-0.541,0.418,0.0,2.408,7.173,2.413,-1.971,8.169,0.172,1.926,-2.009,1.194,-3.653,-2.679,1.077,1.383,-7.657,-3.467,3.896
0.62,-4.362,0.095,0.288,0.0,3.061,7.753,2.819,-1.353,8.921,0.102,2.412,-1.956,1.066,-3.739,-3.379,1.229,1.021,-8.803,-3.684,4.357
0.853,-4.602,0.33,0.062,0.0,2.994,8.213,2.484,-1.719,9.378,0.004,2.614,-2.1,1.164,-3.968,-3.303,1.337,1.128,-9.189,-3.931,4.433
0.454,-4.001,0.155,0.782,0.0,2.923,7.454,2.731,-1.339,8.609,0.145,2.264,-1.683,1.006,-3.515,-3.258,1.021,0.786,-8.274,-3.687,4.151
0.664,-3.41,-0.651,0.416,0.0,2.172,6.194,3.189,-2.237,7.105,0.024,2.651,-1.259,0.958,-4.183,-3.357,0.993,1.119,-6.521,-3.156,4.653
0.786,-3.879,-0.182,0.635,0.0,2.411,6.765,2.836,-2.264,7.817,-0.01,2.53,-1.459,1.047,-4.241,-3.202,1.072,1.218,-6.796,-3.248,4.338
0.628,-5.96,1.194,0.672,0.0,4.775,10.682,2.4,-0.291,12.77,0.37,1.987,-3.031,1.009,-3.085,-3.039,0.982,0.969,-13.617,-5.425,3.265
0.824,-4.057,-0.297,0.341,0.0,2.509,7.368,3.341,-2.281,8.302,-0.107,3.013,-1.737,1.203,-4.568,-3.856,1.22,1.051,-7.504,-3.418,5.519
0.383,-4.032,0.018,0.391,0.0,2.904,7.527,2.893,-1.127,8.623,0.207,2.305,-1.741,1.164,-3.549,-2.995,1.185,1.073,-8.382,-3.677,4.252
0.638,-2.61,-0.998,0.243,0.0,1.292,4.865,2.38,-2.138,5.435,-0.158,2.187,-0.935,1.248,-3.743,-2.721,1.085,1.24,-4.695,-2.369,4.338
0.751,-4.547,0.357,0.337,0.0,3.304,8.191,2.256,-1.025,9.725,0.236,2.029,-2.075,1.016,-3.396,-3.183,1.287,0.941,-9.474,-3.916,3.996
0.567,-3.958,0.023,0.754,0.0,2.679,6.929,2.79,-1.429,7.791,-0.095,2.363,-1.655,0.935,-3.755,-3.382,1.145,0.738,-7.666,-3.529,4.259
0.53,-3.964,-0.146,0.846,0.0,2.745,7.024,2.704,-1.52,8.195,-0.014,1.781,-1.68,0.978,-3.457,-3.038,1.208,0.966,-7.63,-3.314,3.791
0.547,-3.376,-0.477,0.742,0.0,2.222,6.243,2.832,-1.771,7.142,-0.197,2.366,-1.358,1.037,-3.747,-3.177,1.117,0.919,-6.716,-3.157,4.536
0.645,-4.005,0.16,0.816,0.0,2.809,7.183,2.435,-1.34,8.292,-0.013,2.064,-1.691,1.06,-3.515,-2.877,1.092,1.047,-8.115,-3.462,4.016
0.483,-3.796,-0.286,1.054,0.0,2.741,7.114,3.207,-2.01,8.224,-0.027,2.454,-1.461,0.991,-4.037,-3.591,1.033,1.017,-7.56,-3.623,4.666
0.695,-2.989,-0.744,-0.036,0.0,1.681,5.386,2.834,-2.423,5.994,-0.158,2.549,-1.057,1.256,-4.092,-3.465,1.155,0.917,-5.166,-2.569,4.92
0.53,-4.408,0.496,0.705,0.0,3.393,8.23,2.813,-1.54,9.691,0.108,2.471,-2.121,0.989,-3.749,-3.554,1.022,0.851,-9.359,-4.099,4.564
0.668,-4.427,0.21,0.243,0.0,3.114,8.359,3.256,-2.161,9.323,0.318,2.887,-2.051,1.389,-4.497,-3.907,1.458,1.085,-8.98,-3.97,5.353
0.661,-3.563,-0.17,0.883,0.0,2.35,6.307,2.736,-1.784,7.147,-0.037,2.389,-1.495,0.753,-3.632,-3.12,1.209,0.886,-6.899,-3.146,4.149
0.587,-4.786,0.467,1.08,0.0,3.548,8.978,2.588,-0.934,10.3,0.192,2.1,-2.368,1.182,-3.478,-2.886,1.063,1.123,-10.506,-4.273,3.859
0.497,-4.752,0.313,0.911,0.0,3.444,8.725,3.331,-1.635,9.861,0.194,2.857,-2.182,0.917,-4.149,-3.972,1.071,0.744,-10.093,-4.447,4.894
0.404,-4.692,0.326,1.159,0.0,3.542,8.61,3.344,-2.003,10.195,-0.124,3.04,-1.969,0.895,-4.476,-4.11,1.124,0.951,-9.796,-4.482,5.272
0.577,-5.449,0.543,0.708,0.0,4.091,9.906,3.411,-1.889,11.589,0.131,2.939,-2.639,1.169,-4.509,-4.148,1.38,1.117,-11.442,-5.062,5.498
0.749,-4.521,0.262,0.763,0.0,3.278,8.133,2.91,-1.658,9.43,-0.141,2.384,-1.901,1.073,-3.944,-3.415,1.351,1.197,-9.18,-4.15,4.297
0.404,-3.096,-0.398,0.931,0.0,2.019,5.874,3.064,-2.045,6.714,-0.226,2.624,-1.194,1.105,-3.938,-3.325,1.012,0.86,-5.702,-2.767,4.725
0.679,-4.097,-0.285,0.135,0.0,2.764,7.531,2.518,-1.321,8.748,0.126,2.01,-1.797,1.301,-3.39,-2.643,1.088,1.109,-8.236,-3.384,3.762
0.442,-4.15,-0.194,0.881,0.0,3.038,7.73,3.57,-2.135,9.119,0.007,3.029,-1.855,1.14,-4.697,-4.144,0.996,0.949,-8.082,-3.888,5.693
0.251,-4.23,-0.141,1.103,0.0,2.961,7.316,2.487,-1.031,8.584,0.236,1.848,-1.671,0.981,-3.188,-2.649,1.125,0.988,-8.46,-3.468,3.535
0.436,-3.572,-0.534,0.699,0.0,2.304,6.637,3.584,-2.727,7.55,-0.4,2.992,-1.519,0.939,-4.699,-4.338,1.073,0.874,-6.732,-3.568,5.733
0.363,-3.936,-0.155,0.898,0.0,2.849,7.152,3.084,-1.678,8.418,0.312,2.448,-1.952,0.81,-3.804,-3.367,1.06,0.842,-7.891,-3.523,4.365
0.734,-4.277,0.108,0.136,0.0,2.978,7.982,2.443,-1.152,9.055,0.364,2.032,-1.904,1.383,-3.329,-2.608,1.276,1.258,-8.859,-3.844,3.688
0.641,-2.835,-1.148,0.095,0.0,1.534,5.207,3.018,-2.275,5.719,-0.175,2.504,-1.014,1.156,-3.852,-2.907,1.183,1.122,-4.928,-2.458,4.4
0.477,-4.196,-0.107,0.876,0.0,2.845,7.646,3.123,-1.854,8.687,0.031,2.714,-1.803,0.972,-4.174,-3.57,1.168,1.073,-8.451,-4.009,4.775
0.698,-4.947,0.223,0.43,0.0,3.57,8.992,2.885,-1.457,10.441,0.211,2.829,-2.334,1.136,-4.06,-3.487,1.024,1.129,-10.063,-4.313,4.587
0.653,-4.852,0.406,0.527,0.0,3.311,8.566,2.646,-1.384,9.835,0.225,2.535,-2.222,1.29,-3.786,-3.365,1.468,1.059,-9.646,-3.994,4.379
0.339,-3.373,-0.413,1.226,0.0,2.385,6.105,3.047,-1.685,7.005,0.035,2.131,-1.418,0.749,-3.658,-3.27,0.906,0.854,-6.623,-3.307,4.022
0.547,-4.167,0.141,0.392,0.0,2.83,7.277,2.222,-0.937,8.399,0.103,2.006,-1.794,0.99,-3.187,-2.701,1.085,0.982,-8.377,-3.509,3.385
0.901,-3.944,-0.436,0.637,0.0,2.579,7.016,2.695,-1.777,8.11,0.269,2.314,-1.718,1.094,-3.884,-3.086,1.017,1.218,-7.794,-3.527,4.136
0.692,-3.756,-0.5,0.278,0.0,2.4,7.143,2.756,-2.16,8.171,-0.191,2.566,-1.554,1.329,-4.1,-3.252,1.117,1.216,-7.422,-3.394,4.759
0.675,-4.02,-0.168,0.824,0.0,2.639,6.887,2.575,-1.249,7.805,0.099,1.812,-1.844,0.964,-3.344,-2.87,1.148,1.134,-7.654,-3.242,3.525
0.516,-3.615,-0.198,1.123,0.0,2.442,6.693,3.318,-1.969,7.586,-0.074,2.76,-1.621,0.735,-4.278,-3.89,0.968,0.878,-7.229,-3.56,5.061
0.284,-4.186,0.287,1.544,0.0,3.265,7.846,2.848,-1.041,8.933,0.29,2.142,-1.946,0.828,-3.355,-2.965,1.244,0.973,-9.107,-4.056,3.942
0.543,-4.512,0.085,0.86,0.0,3.384,8.42,2.947,-1.616,9.759,-0.078,2.386,-1.877,1.04,-4.033,-3.306,1.117,1.249,-9.483,-4.211,4.4
0.801,-4.731,0.149,-0.055,0.0,3.405,8.7,3.002,-1.447,9.982,0.138,2.272,-2.457,1.24,-3.997,-2.906,1.126,1.311,-9.936,-4.114,4.139
0.398,-4.141,0.155,0.857,0.0,2.884,7.11,3.212,-1.629,8.525,0.102,2.704,-1.646,0.946,-4.089,-3.648,1.18,0.727,-7.754,-3.554,4.623
0.871,-3.233,-0.598,0.702,0.0,1.984,5.838,2.548,-2.268,6.633,0.056,2.32,-1.266,0.992,-3.783,-3.044,1.246,1.081,-6.092,-3.008,4.336
0.456,-3.837,-0.146,0.693,0.0,2.486,6.962,3.209,-1.904,7.962,-0.196,2.728,-1.528,1.241,-4.13,-3.293,1.12,0.972,-7.447,-3.412,4.689
0.634,-3.643,-0.36,0.528,0.0,2.5,6.595,2.966,-2.145,7.524,-0.279,2.829,-1.378,1.06,-4.228,-3.519,1.086,1.184,-6.795,-3.383,5.034
0.647,-3.339,-0.668,0.233,0.0,2.077,5.988,2.876,-1.893,6.838,0.148,2.217,-1.04,1.389,-3.9,-2.823,1.303,1.314,-5.907,-2.815,4.256
0.807,-3.69,-0.342,0.446,0.0,2.3,6.313,3.22,-2.441,7.47,-0.352,2.858,-1.375,1.05,-4.596,-3.973,1.242,1.038,-6.583,-3.408,5.316
0.633,-3.89,-0.511,0.777,0.0,2.532,6.92,2.757,-2.011,7.769,0.087,2.45,-1.506,1.139,-4.013,-2.979,1.209,1.345,-7.395,-3.38,4.274
0.485,-3.651,-0.465,0.447,0.0,2.497,6.973,3.497,-2.381,7.863,0.107,2.877,-1.662,1.226,-4.441,-3.775,1.334,1.034,-7.032,-3.626,5.535
0.773,-3.791,-0.137,0.731,0.0,2.614,7.115,3.086,-2.201,7.983,0.066,2.739,-1.55,1.184,-4.332,-3.413,1.236,1.28,-7.349,-3.615,5.122
0.703,-3.504,-0.531,0.846,0.0,2.228,6.221,3.404,-2.582,6.952,-0.16,2.899,-1.431,0.895,-4.577,-3.945,1.116,0.992,-6.181,-3.363,5.338
0.372,-4.038,-0.027,0.841,0.0,2.923,7.242,2.798,-1.176,8.171,-0.066,2.477,-1.564,1.025,-3.598,-3.083,1.163,1.105,-8.171,-3.616,4.356
0.738,-3.871,-0.118,0.623,0.0,2.654,6.773,2.441,-1.529,7.601,-0.232,2.427,-1.603,1.046,-3.634,-2.935,1.218,0.974,-7.871,-3.392,4.096
0.363,-3.928,-0.036,0.648,0.0,2.689,7.067,3.102,-1.529,8.169,0.211,2.437,-1.731,1.008,-3.805,-3.32,1.072,0.96,-7.955,-3.564,4.154
0.675,-3.024,-0.839,0.397,0.0,1.57,5.368,2.833,-1.925,5.97,0.115,2.291,-1.265,0.988,-3.779,-2.918,1.077,0.963,-5.365,-2.458,4.235
0.415,-4.349,0.079,0.812,0.0,2.887,7.474,3.089,-1.572,8.551,0.238,2.177,-1.905,0.911,-3.772,-3.277,1.135,0.94,-8.472,-3.784,4.095
0.764,-3.704,-0.293,0.546,0.0,2.596,6.717,3.114,-2.213,7.797,-0.164,2.714,-1.559,1.1,-4.215,-3.495,1.223,1.128,-7.236,-3.493,4.854
0.639,-4.383,0.164,0.568,0.0,3.108,8.095,2.62,-1.05,9.369,0.21,2.232,-2.328,1.093,-3.469,-2.805,1.227,1.06,-9.515,-3.825,3.757
0.612,-3.649,-0.458,0.231,0.0,2.279,6.81,3.129,-1.926,7.727,0.104,2.593,-1.531,1.14,-4.137,-3.499,0.931,1.012,-6.966,-3.226,4.742
0.633,-4.125,-0.31,0.66,0.0,2.695,7.588,3.215,-2.232,8.676,-0.0,2.734,-2.054,1.172,-4.504,-4.034,1.264,0.989,-8.046,-3.761,5.244
0.5,-3.681,-0.638,0.57,0.0,2.486,6.55,3.401,-2.07,7.67,-0.119,2.727,-1.502,0.833,-4.231,-3.752,1.142,0.84,-6.876,-3.317,5.05
0.549,-3.949,-0.235,0.524,0.0,2.883,7.199,3.479,-2.287,8.352,-0.043,2.919,-1.728,0.904,-4.384,-3.833,1.071,0.868,-7.919,-3.749,5.11
0.631,-4.196,-0.024,0.505,0.0,3.094,7.835,3.178,-1.905,9.159,-0.06,2.424,-1.788,1.28,-4.07,-3.508,1.303,1.159,-8.85,-4.275,4.95
0.8,-3.527,-0.651,0.673,0.0,2.165,6.295,2.55,-2.29,7.14,-0.052,2.383,-1.362,1.003,-4.028,-2.981,1.078,1.269,-6.338,-3.096,4.526
0.297,-4.112,-0.02,0.837,0.0,2.836,7.386,3.129,-1.408,8.562,0.332,2.252,-1.786,1.033,-3.758,-3.338,1.285,0.885,-8.086,-3.458,4.18
0.549,-3.92,0.126,0.32,0.0,2.585,7.163,3.048,-2.002,8.37,-0.1,2.714,-1.518,1.099,-4.193,-3.93,1.108,0.905,-7.422,-3.388,5.012
0.598,-4.311,0.033,0.357,0.0,2.928,7.967,2.67,-1.589,8.927,0.142,2.322,-1.87,1.428,-3.702,-3.099,1.395,1.114,-8.946,-3.759,4.217
0.577,-5.062,0.439,0.472,0.0,3.73,9.143,3.008,-1.45,10.727,0.023,2.477,-2.378,1.202,-4.158,-3.906,1.153,1.064,-10.14,-4.369,4.734
0.409,-4.289,0.091,1.038,0.0,3.012,7.62,3.677,-2.104,8.813,-0.081,3.226,-1.878,0.755,-4.637,-4.358,1.087,0.737,-8.229,-3.817,5.403
0.728,-4.337,0.006,-0.005,0.0,2.922,7.615,2.427,-1.157,8.759,0.141,2.067,-1.849,1.217,-3.504,-2.829,1.366,1.158,-8.631,-3.716,3.875
0.619,-4.012,-0.045,1.032,0.0,2.81,6.897,2.761,-1.554,8.312,0.069,2.243,-1.672,0.915,-3.547,-3.131,1.247,0.93,-7.775,-3.526,4.102
0.778,-3.048,-1.057,0.321,0.0,1.365,5.4,2.913,-2.385,5.826,-0.12,2.581,-1.246,1.368,-4.154,-3.123,1.313,1.245,-4.938,-2.122,4.671
0.474,-3.496,-0.531,0.536,0.0,2.228,6.483,2.809,-1.901,7.352,-0.191,2.277,-1.348,1.004,-3.732,-3.118,0.928,0.968,-6.984,-3.132,4.253
0.42,-4.523,0.06,-0.002,0.0,3.269,8.2,2.877,-1.604,9.406,0.153,2.296,-2.16,1.006,-3.826,-3.333,0.921,0.912,-9.495,-4.012,4.027
0.547,-4.953,0.418,0.616,0.0,3.828,9.318,3.277,-1.697,10.958,-0.146,2.569,-2.274,1.057,-4.084,-3.622,1.072,1.088,-10.77,-4.862,4.778
0.487,-5.021,0.414,0.595,0.0,4.029,9.405,2.88,-1.107,10.969,0.093,2.095,-2.33,1.212,-3.763,-3.142,1.241,1.323,-11.242,-4.983,4.281
0.72,-2.564,-0.976,0.462,0.0,1.399,4.521,2.99,-2.497,5.248,-0.269,2.481,-0.862,0.998,-4.037,-3.082,1.259,1.037,-3.957,-2.383,4.528
0.84,-3.585,-0.266,0.596,0.0,2.235,6.397,2.319,-1.856,7.364,0.001,2.145,-1.364,1.153,-3.791,-2.808,1.198,1.279,-6.899,-3.195,3.958
0.753,-4.257,-0.093,0.432,0.0,2.814,7.798,2.862,-1.689,8.836,0.006,2.269,-1.717,0.928,-3.771,-3.295,0.87,0.922,-8.74,-3.781,4.118
0.615,-4.358,0.122,0.682,0.0,3.176,7.823,3.119,-1.854,9.213,0.223,2.783,-1.931,0.998,-4.063,-3.718,1.131,0.976,-8.812,-3.906,4.753
0.532,-3.62,-0.498,0.16,0.0,2.385,7.009,3.588,-2.555,7.878,0.047,3.074,-1.675,1.204,-4.712,-3.927,1.32,1.211,-6.871,-3.471,5.67
0.658,-4.077,0.024,0.464,0.0,2.733,7.226,2.905,-1.892,8.284,0.054,2.593,-1.772,1.275,-4.189,-3.396,1.452,1.166,-7.673,-3.527,4.624
0.603,-4.382,-0.029,0.206,0.0,3.223,7.984,2.845,-1.522,9.271,0.064,2.144,-2.115,1.382,-3.731,-3.003,1.506,1.196,-9.178,-4.033,4.15
0.617,-3.78,-0.331,0.956,0.0,2.591,7.103,3.098,-1.882,8.013,0.079,2.536,-1.605,1.049,-4.087,-3.355,1.102,1.136,-7.559,-3.488,4.636
0.867,-3.42,-0.602,0.554,0.0,2.102,5.969,2.692,-2.295,6.639,-0.101,2.48,-1.335,1.098,-4.025,-2.903,1.32,1.235,-6.042,-2.875,4.297
0.818,-4.227,0.058,0.151,0.0,2.998,7.71,2.321,-1.669,9.052,0.069,2.225,-1.723,1.225,-3.653,-2.914,1.244,1.369,-8.805,-3.841,4.047
0.667,-3.542,-0.541,-0.059,0.0,2.248,6.752,2.919,-2.006,7.622,-0.063,2.42,-1.524,1.26,-4.097,-3.345,1.171,1.207,-7.086,-3.208,5.016
0.467,-4.436,0.33,0.889,0.0,3.3,7.972,2.841,-1.505,9.488,0.205,2.571,-1.871,0.999,-3.804,-3.503,1.079,0.864,-9.221,-4.1,4.427
0.669,-4.926,0.381,0.37,0.0,3.444,9.349,2.838,-1.574,10.6,0.401,2.57,-2.487,1.179,-4.01,-3.178,1.093,1.221,-10.585,-4.497,4.561
0.544,-4.209,0.276,0.757,0.0,3.144,7.532,3.35,-2.157,8.703,0.061,3.271,-1.807,0.925,-4.401,-3.943,1.121,0.875,-8.291,-3.842,5.368
0.48,-3.494,-0.487,0.95,0.0,2.166,6.12,3.15,-1.839,6.884,-0.096,2.769,-1.465,0.82,-3.974,-3.434,1.012,0.837,-6.268,-2.836,4.56
