Unnamed: 0,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
434,0.0,1.365,-1.742,1.448,2.364,-0.258,4.757,-0.063,-0.686,-0.987,0.4,-0.097,3.766,-2.661,2.242,3.228,-3.334,-0.13,0.823,-3.966,-0.859
435,0.0,1.913,-1.995,1.102,1.698,-0.203,4.611,0.385,-0.584,-1.124,0.686,0.04,3.727,-2.838,2.501,2.843,-3.591,-0.063,0.55,-3.593,-0.98
436,0.0,1.679,-1.857,1.475,2.217,-0.253,5.21,0.031,-0.749,-1.165,0.312,-0.088,4.487,-3.057,2.69,3.408,-3.627,-0.213,0.641,-4.069,-1.107
437,0.0,1.619,-1.425,1.485,2.059,-0.535,4.955,-0.048,-0.594,-0.956,0.091,-0.119,5.109,-3.131,3.271,3.171,-3.545,-0.131,0.65,-3.919,-1.003
438,0.0,1.297,-1.565,1.395,2.565,0.146,4.701,-0.057,-0.477,-0.846,0.391,0.402,3.688,-2.533,2.199,3.19,-2.97,0.007,0.923,-3.918,-1.052
439,0.0,1.531,-1.622,1.397,1.915,-0.04,4.784,0.214,-0.573,-1.393,0.357,-0.021,4.071,-2.849,2.5,3.039,-3.496,-0.294,0.57,-3.735,-0.998
440,0.0,1.596,-1.483,1.37,2.536,-0.104,4.87,-0.025,-0.725,-0.86,0.431,-0.048,4.098,-2.895,2.612,3.24,-3.28,-0.134,0.774,-3.965,-0.982
441,0.0,1.78,-1.986,1.335,1.967,-0.681,4.38,0.001,-0.641,-1.086,0.912,0.047,3.055,-2.959,1.903,2.905,-3.371,-0.246,0.264,-3.594,-0.868
442,0.0,1.993,-1.83,1.275,1.888,-0.885,4.566,0.262,-0.638,-1.103,0.708,0.195,3.954,-2.827,2.514,3.337,-3.451,-0.137,0.792,-3.76,-1.281
443,0.0,1.948,-1.981,1.263,2.205,-0.263,4.888,0.233,-0.682,-1.26,0.704,0.211,3.534,-2.874,2.053,3.081,-3.512,-0.233,0.9,-3.835,-0.985
444,0.0,1.742,-1.762,1.207,1.849,-0.084,4.314,0.101,-0.576,-0.797,0.684,-0.075,3.829,-3.106,2.611,3.208,-3.408,-0.118,0.542,-3.606,-1.248
445,0.0,1.69,-1.5,1.271,2.022,-0.326,4.997,0.247,-0.621,-1.04,0.413,0.021,4.704,-3.035,3.14,3.138,-3.554,-0.105,0.572,-3.94,-1.076
446,0.0,1.959,-1.708,1.258,2.035,-0.556,4.627,0.339,-0.668,-0.812,0.829,0.061,3.663,-3.258,2.353,3.229,-3.703,-0.03,0.417,-3.87,-1.221
447,0.0,1.937,-1.662,1.241,1.928,-0.419,4.441,0.001,-0.399,-1.074,0.721,0.188,3.74,-2.827,2.408,2.674,-3.39,-0.132,0.189,-3.48,-0.954
448,0.0,1.85,-1.753,1.08,1.641,-0.887,4.117,0.074,-0.513,-0.954,0.829,-0.05,3.744,-3.078,2.347,2.858,-3.518,0.004,0.111,-3.365,-1.181
449,0.0,1.549,-1.42,1.488,2.517,0.108,5.176,-0.007,-0.451,-1.075,0.182,0.236,4.421,-2.77,2.618,3.261,-3.277,-0.275,0.991,-4.113,-0.808
450,0.0,1.701,-1.176,1.318,1.982,-0.686,5.059,0.361,-0.672,-1.236,0.398,-0.182,4.805,-3.008,3.304,3.208,-3.554,-0.061,0.553,-3.846,-0.977
451,0.0,1.447,-1.527,1.168,2.034,-0.44,4.384,0.114,-0.623,-1.042,0.158,-0.076,4.026,-2.642,2.749,3.159,-3.127,-0.083,0.716,-3.616,-0.847
452,0.0,1.694,-1.499,1.548,2.313,0.044,5.224,-0.064,-0.722,-1.206,0.295,0.199,3.956,-2.902,2.31,3.42,-3.372,-0.236,0.953,-4.052,-0.786
453,0.0,1.714,-1.611,1.004,1.864,-0.748,4.348,0.435,-0.86,-0.9,0.515,-0.215,4.363,-2.771,3.006,2.922,-3.229,-0.091,0.598,-3.486,-1.193
454,0.0,1.695,-1.871,1.185,1.587,-0.632,4.354,0.237,-0.512,-1.009,0.639,-0.117,4.203,-3.154,2.808,2.917,-3.514,-0.014,0.208,-3.403,-0.867
455,0.0,1.914,-1.563,1.279,2.392,-0.361,5.143,0.168,-0.619,-1.21,0.358,0.113,4.361,-2.937,2.829,3.15,-3.557,-0.148,0.85,-4.041,-1.236
456,0.0,1.635,-1.606,1.247,2.076,0.279,5.034,0.298,-0.678,-1.147,0.432,0.081,4.029,-2.782,2.592,2.851,-3.445,-0.131,0.656,-3.766,-0.893
457,0.0,1.98,-1.866,1.192,2.042,-0.118,4.797,0.243,-0.595,-1.186,0.772,-0.021,3.356,-2.815,2.223,3.091,-3.397,-0.146,0.575,-3.744,-1.083
458,0.0,2.005,-1.978,1.349,2.051,-0.647,4.857,0.172,-0.533,-1.122,1.32,0.141,3.31,-3.146,1.965,3.163,-3.522,-0.138,0.598,-3.797,-1.045
459,0.0,2.121,-1.854,1.213,1.92,-0.409,4.897,0.332,-0.621,-1.133,1.102,0.177,2.751,-2.965,1.51,2.858,-3.652,-0.258,0.348,-3.591,-0.844
460,0.0,1.615,-1.83,1.376,2.174,-0.317,4.921,0.178,-0.705,-1.016,0.651,0.159,3.632,-3.101,2.337,3.214,-3.514,-0.12,0.767,-3.9,-1.269
461,0.0,1.468,-1.939,1.429,2.243,-0.047,5.324,0.019,-0.749,-1.18,0.476,0.063,3.791,-2.824,1.98,3.327,-3.35,-0.082,0.735,-4.107,-0.95
462,0.0,1.548,-1.514,1.351,2.112,-0.388,4.973,0.196,-0.594,-1.057,0.267,0.121,4.41,-2.814,2.857,3.24,-3.353,-0.184,0.907,-3.911,-1.11
463,0.0,1.434,-1.158,1.334,1.767,-0.181,4.76,0.006,-0.619,-1.218,0.045,0.089,4.645,-2.858,2.941,2.923,-3.383,-0.332,0.484,-3.651,-1.019
464,0.0,1.865,-2.03,1.492,2.313,0.026,5.103,-0.232,-0.435,-1.336,0.901,0.15,3.502,-2.932,1.921,3.316,-3.597,-0.315,0.577,-4.127,-0.981
465,0.0,1.858,-1.977,1.51,2.047,0.043,5.327,0.125,-0.588,-1.398,0.502,0.221,3.89,-3.136,2.084,3.371,-3.616,-0.234,0.678,-3.994,-0.931
466,0.0,1.524,-1.78,1.27,2.349,-0.446,4.942,0.197,-0.666,-0.974,0.548,-0.125,4.036,-2.861,2.604,3.564,-3.248,-0.103,0.849,-4.018,-1.119
467,0.0,1.429,-1.64,1.097,1.599,-0.065,4.05,0.24,-0.765,-0.835,0.398,-0.039,3.547,-2.736,2.368,2.577,-3.209,0.092,0.351,-3.292,-0.913
468,0.0,1.919,-1.768,1.175,1.647,0.162,4.625,0.341,-0.61,-1.184,0.703,-0.099,3.85,-3.17,2.285,2.705,-3.917,-0.265,0.075,-3.584,-1.129
469,0.0,1.565,-1.653,1.472,2.309,-0.146,4.692,-0.09,-0.772,-1.203,0.355,-0.0,4.356,-2.643,2.687,3.126,-3.34,-0.226,0.572,-3.781,-1.135
470,0.0,1.656,-1.849,1.342,2.387,-0.031,5.002,-0.109,-0.718,-1.389,0.383,0.029,3.931,-2.699,2.39,3.123,-3.286,-0.302,0.752,-3.917,-0.925
471,0.0,1.94,-1.709,0.999,1.555,0.3,4.265,0.493,-0.649,-0.923,0.633,-0.219,4.378,-3.173,2.986,3.185,-3.71,-0.011,0.202,-3.471,-1.267
472,0.0,1.985,-2.092,1.252,1.944,-0.792,5.201,0.133,-0.659,-1.524,0.79,-0.199,4.229,-2.947,2.783,3.034,-3.766,-0.519,0.429,-3.799,-1.097
473,0.0,2.187,-1.947,1.111,1.764,-0.656,4.714,0.413,-0.582,-1.085,0.865,-0.342,4.084,-3.124,2.744,3.105,-3.76,-0.226,0.25,-3.521,-1.107
474,0.0,1.865,-2.014,1.303,1.982,-0.245,4.63,0.317,-0.639,-1.018,0.792,0.066,3.693,-3.169,2.223,3.169,-3.729,-0.133,0.277,-3.768,-0.766
475,0.0,1.342,-1.917,1.284,2.282,0.123,5.099,-0.064,-0.636,-1.197,0.307,0.116,3.849,-2.785,2.351,3.175,-3.464,-0.172,0.529,-3.85,-0.788
476,0.0,1.658,-1.332,1.191,2.226,0.106,5.318,0.149,-0.624,-1.2,0.351,-0.001,4.042,-3.014,2.903,3.31,-3.442,-0.126,0.816,-4.075,-0.98
477,0.0,1.51,-1.808,1.366,2.362,0.367,5.229,0.032,-0.661,-1.438,0.331,0.227,3.734,-3.082,2.309,3.425,-3.538,-0.33,0.556,-4.057,-0.875
478,0.0,1.909,-1.872,1.372,1.928,-0.18,5.192,0.155,-0.674,-1.187,0.791,0.468,3.491,-2.97,1.943,3.168,-3.769,-0.456,0.62,-3.949,-0.867
479,0.0,1.693,-1.526,1.206,1.815,-0.119,4.565,0.169,-0.744,-1.041,0.299,-0.064,4.463,-2.854,2.945,2.782,-3.47,-0.2,0.382,-3.499,-1.228
480,0.0,1.861,-1.752,1.145,1.974,-0.529,4.503,0.099,-0.651,-1.082,0.613,0.026,4.137,-2.977,2.952,2.936,-3.486,-0.209,0.28,-3.599,-1.236
481,0.0,1.961,-1.788,1.101,1.65,-0.634,4.49,0.379,-0.766,-1.205,0.672,-0.114,4.092,-3.207,2.754,3.086,-3.701,-0.284,0.114,-3.461,-1.143
482,0.0,1.494,-1.737,1.311,2.195,0.089,5.029,-0.024,-0.68,-1.07,0.277,0.046,3.952,-2.797,2.367,3.39,-3.358,-0.238,0.775,-4.012,-0.965
483,0.0,1.578,-1.26,1.293,1.806,-0.91,4.361,-0.04,-0.6,-1.0,0.221,-0.211,4.862,-2.794,3.088,2.746,-3.153,0.008,0.574,-3.354,-1.085
484,0.0,1.823,-1.553,1.098,1.984,-0.808,4.587,0.026,-0.595,-1.128,0.61,0.131,4.343,-2.92,2.916,2.987,-3.541,0.022,0.458,-3.635,-1.147
485,0.0,1.753,-1.721,1.213,2.025,-0.292,4.689,0.002,-0.747,-1.112,0.502,0.168,3.798,-2.876,2.44,2.726,-3.297,-0.26,0.604,-3.526,-0.998
486,0.0,1.505,-1.798,1.655,2.492,0.131,5.275,-0.276,-0.65,-0.96,0.37,0.208,4.215,-3.06,2.447,3.475,-3.599,-0.216,0.867,-4.4,-0.837
487,0.0,1.686,-1.585,1.019,1.773,-0.799,4.292,0.292,-0.631,-1.121,0.765,-0.287,3.765,-2.83,2.581,2.444,-3.257,-0.172,0.25,-3.292,-1.02
488,0.0,1.412,-1.274,1.301,2.128,-0.449,4.902,0.103,-0.555,-0.983,-0.112,-0.216,5.235,-2.879,3.407,3.499,-3.585,-0.103,0.698,-4.068,-0.923
489,0.0,1.726,-1.761,1.226,1.813,-0.371,4.466,0.01,-0.672,-1.197,0.511,-0.071,4.016,-2.901,2.526,2.887,-3.475,-0.278,0.341,-3.477,-0.979
490,0.0,2.019,-1.78,1.273,1.973,-0.48,4.489,0.077,-0.784,-1.114,0.691,0.095,3.629,-2.961,2.368,2.717,-3.571,-0.32,0.515,-3.611,-1.186
491,0.0,1.909,-1.936,1.352,1.897,-0.215,4.969,0.016,-0.956,-1.178,0.882,0.243,2.83,-2.912,1.569,3.193,-3.562,-0.151,0.454,-3.898,-0.956
492,0.0,1.772,-1.768,1.331,1.815,0.164,4.751,0.385,-0.456,-0.861,0.665,-0.076,4.289,-3.251,2.812,3.221,-3.793,-0.052,0.6,-3.939,-1.098
493,0.0,1.224,-1.048,1.178,2.264,-0.043,4.846,0.177,-0.631,-0.998,0.016,-0.157,4.764,-2.828,3.274,3.365,-3.266,-0.064,0.691,-3.989,-1.041
494,0.0,1.482,-1.514,1.356,2.224,-0.244,4.777,-0.226,-0.603,-1.258,0.449,-0.059,4.215,-2.663,2.799,3.111,-3.137,-0.435,0.65,-3.618,-0.998
495,0.0,1.232,-1.489,1.188,2.117,-0.65,4.245,0.119,-0.667,-0.663,0.553,0.025,3.996,-2.835,2.634,2.854,-2.947,0.081,0.457,-3.532,-0.795
496,0.0,1.77,-1.618,1.295,1.977,0.059,5.06,0.159,-0.68,-1.094,0.373,0.238,4.086,-3.074,2.581,3.326,-3.672,-0.324,0.601,-4.03,-0.822
497,0.0,2.071,-1.922,1.175,1.534,-0.544,4.436,0.484,-0.447,-1.061,0.843,-0.176,3.81,-3.12,2.352,2.849,-3.714,-0.213,0.373,-3.3,-0.941
498,0.0,1.741,-1.755,1.504,2.092,-0.52,4.788,-0.124,-0.789,-0.894,0.496,0.004,4.367,-3.246,2.665,3.331,-3.658,-0.107,0.344,-3.98,-1.177
499,0.0,1.776,-1.892,1.395,2.054,-0.782,4.7,0.127,-0.707,-0.961,0.756,-0.02,3.519,-2.67,1.968,2.951,-3.215,-0.044,0.721,-3.693,-0.996
500,0.0,1.68,-1.513,1.15,2.109,0.054,5.262,0.521,-0.675,-1.33,0.206,-0.184,4.726,-3.177,3.279,3.342,-3.835,-0.227,0.688,-3.978,-1.198
501,0.0,1.706,-1.787,1.056,1.836,-0.724,4.422,0.295,-0.74,-0.908,0.776,-0.006,3.858,-2.9,2.3,2.761,-3.186,0.038,0.656,-3.46,-0.994
502,0.0,1.283,-1.044,1.431,2.167,-0.12,4.789,0.202,-0.718,-1.259,-0.226,-0.321,4.822,-2.441,3.194,3.132,-3.072,-0.381,0.701,-3.738,-0.83
503,0.0,1.728,-1.686,1.235,2.147,-0.203,4.936,0.251,-0.59,-1.125,0.565,0.08,4.046,-3.156,2.888,3.186,-3.656,-0.078,0.647,-3.973,-0.973
504,0.0,1.616,-1.668,1.202,1.986,-0.152,5.018,0.09,-0.744,-1.219,0.403,-0.039,4.148,-2.747,2.74,3.318,-3.301,-0.212,0.73,-3.853,-0.962
505,0.0,1.869,-1.595,1.166,1.947,-0.236,5.103,0.189,-0.654,-1.325,0.446,-0.001,3.921,-2.767,2.415,2.919,-3.372,-0.334,0.55,-3.608,-1.007
506,0.0,1.443,-1.453,1.313,2.044,-0.204,4.652,0.12,-0.462,-1.156,0.257,-0.142,4.78,-2.94,3.099,3.065,-3.441,-0.15,0.497,-3.704,-1.035
507,0.0,1.756,-1.854,1.144,1.912,-0.99,4.788,0.243,-0.638,-1.089,0.651,0.197,3.798,-2.86,2.538,3.143,-3.507,-0.023,0.45,-3.77,-1.125
508,0.0,1.616,-1.456,1.142,1.154,0.081,4.56,0.337,-0.53,-1.421,0.274,-0.232,4.484,-3.02,3.131,2.656,-3.705,-0.372,-0.182,-3.104,-1.009
509,0.0,1.341,-1.419,1.258,1.605,-0.873,4.441,-0.016,-0.518,-0.881,0.343,-0.169,4.775,-3.059,3.199,2.828,-3.403,0.103,0.356,-3.503,-1.217
510,0.0,1.592,-1.768,1.479,2.139,-0.066,4.769,-0.124,-0.52,-1.173,0.444,0.245,3.759,-2.789,2.189,3.224,-3.357,-0.178,0.687,-3.822,-0.882
511,0.0,1.559,-1.473,1.484,1.991,-0.082,4.958,-0.31,-0.625,-1.125,0.207,0.133,4.245,-2.817,2.799,2.974,-3.484,-0.184,0.564,-3.812,-1.033
512,0.0,1.832,-1.742,1.208,1.604,-0.515,4.43,0.002,-0.543,-0.938,0.512,-0.056,3.839,-2.775,2.552,2.854,-3.251,-0.077,0.358,-3.329,-1.121
513,0.0,1.869,-1.881,1.424,1.939,-0.072,4.852,0.123,-0.524,-1.313,0.529,0.097,3.554,-2.989,2.127,3.065,-3.565,-0.393,0.61,-3.786,-0.767
514,0.0,1.237,-0.93,1.239,2.145,-0.185,4.552,0.072,-0.976,-0.92,-0.139,-0.152,4.635,-2.59,3.323,2.862,-2.931,0.052,0.71,-3.465,-1.002
515,0.0,1.348,-1.306,0.968,1.844,-0.503,4.171,0.372,-0.466,-0.814,0.197,0.01,4.538,-2.823,3.176,2.868,-3.106,0.093,0.538,-3.444,-1.033
516,0.0,1.587,-1.853,1.288,2.489,0.578,5.102,0.084,-0.557,-1.1,0.659,0.216,3.532,-3.032,2.086,3.34,-3.465,-0.119,0.825,-3.907,-0.919
517,0.0,1.672,-1.906,1.564,2.425,0.382,5.424,0.023,-0.563,-0.965,0.672,0.38,3.693,-3.061,2.165,3.648,-3.478,-0.026,0.984,-4.369,-1.011
518,0.0,1.841,-1.68,1.091,1.875,-0.251,4.869,0.426,-0.547,-1.089,0.597,-0.114,4.107,-3.246,2.513,3.13,-3.778,-0.067,0.325,-3.776,-1.089
519,0.0,1.848,-2.085,1.431,2.213,0.034,5.095,-0.101,-0.634,-1.102,0.594,0.311,4.006,-3.059,2.262,3.447,-3.896,-0.217,0.454,-3.963,-1.002
520,0.0,1.603,-1.501,1.665,2.166,-0.25,5.026,-0.168,-0.661,-1.229,0.187,0.086,4.756,-2.98,2.916,3.392,-3.643,-0.411,0.602,-3.99,-1.083
521,0.0,1.643,-1.296,1.313,2.348,-0.049,5.194,0.12,-0.776,-1.011,0.464,-0.156,4.485,-2.865,3.173,3.117,-3.379,-0.234,0.762,-3.99,-1.195
522,0.0,2.102,-1.965,1.519,1.835,-0.606,5.058,-0.158,-0.792,-1.285,0.935,-0.032,3.98,-3.219,2.252,3.028,-3.788,-0.178,0.33,-3.741,-1.013
523,0.0,1.461,-1.795,1.221,1.924,-0.04,4.652,0.237,-0.687,-1.165,0.723,-0.119,3.42,-2.929,2.121,2.929,-3.59,-0.182,0.253,-3.614,-1.038
524,0.0,1.681,-1.432,1.39,2.383,-0.354,5.424,0.109,-0.646,-1.226,0.194,-0.137,4.719,-2.858,2.939,3.453,-3.606,-0.425,0.834,-4.217,-0.982
525,0.0,1.778,-1.652,1.15,1.501,-0.304,4.375,0.086,-0.694,-1.087,0.608,-0.206,3.865,-2.87,2.545,2.651,-3.356,-0.204,0.194,-3.392,-1.072
526,0.0,1.812,-1.795,1.113,1.632,-0.377,4.321,0.246,-0.667,-1.015,0.744,-0.092,3.829,-2.971,2.481,2.898,-3.412,-0.186,0.436,-3.398,-1.1
527,0.0,1.426,-1.347,1.343,2.152,0.134,5.271,-0.161,-0.539,-1.726,-0.108,-0.007,5.058,-2.838,3.259,3.119,-3.545,-0.473,0.441,-3.752,-1.016
528,0.0,1.735,-1.845,1.219,2.207,0.079,4.736,-0.184,-0.54,-1.105,0.429,0.077,3.896,-2.854,2.582,3.104,-3.36,-0.141,0.715,-3.78,-1.217
529,0.0,1.586,-1.89,1.255,1.646,-1.111,4.449,0.195,-0.755,-0.69,0.717,0.214,4.111,-2.878,2.624,2.897,-3.289,0.133,0.223,-3.485,-1.098
530,0.0,1.682,-1.882,0.923,1.737,-0.889,4.314,0.276,-0.396,-1.029,0.713,-0.159,4.069,-3.108,2.565,2.516,-3.564,-0.078,0.217,-3.369,-1.258
531,0.0,1.713,-2.059,1.543,2.102,0.065,4.897,0.016,-0.542,-1.191,0.642,0.044,3.351,-2.97,1.804,3.183,-3.318,-0.326,0.777,-3.907,-0.819
532,0.0,1.306,-1.502,1.259,2.366,-0.245,4.873,0.069,-0.607,-0.846,0.533,-0.045,4.513,-3.105,2.926,3.183,-3.246,-0.155,0.852,-3.914,-1.076
533,0.0,1.57,-1.575,1.051,1.534,-0.251,4.305,0.299,-0.726,-1.407,0.428,-0.254,4.294,-2.969,2.964,2.548,-3.498,-0.472,0.241,-3.237,-1.072
534,0.0,1.531,-1.553,1.334,2.198,-0.224,4.647,0.043,-0.797,-0.942,0.131,-0.074,4.373,-2.818,2.86,2.986,-3.211,-0.14,0.728,-3.7,-0.951
535,0.0,1.984,-1.991,1.336,1.536,-0.502,4.806,0.165,-0.568,-1.137,0.9,-0.148,3.899,-3.161,2.535,2.934,-3.739,-0.233,0.309,-3.604,-1.192
536,0.0,1.5,-1.657,1.455,2.098,-0.283,5.156,-0.022,-0.648,-1.27,0.269,0.094,3.788,-2.815,2.319,3.401,-3.485,-0.281,0.584,-3.942,-1.023
537,0.0,2.187,-1.84,0.979,1.555,0.216,4.211,0.483,-0.553,-1.124,0.89,-0.104,3.532,-3.29,2.333,2.854,-3.737,-0.081,0.23,-3.286,-1.092
538,0.0,1.892,-1.744,1.329,1.759,-0.526,4.713,0.433,-0.679,-1.113,0.662,-0.23,4.353,-3.199,2.759,3.19,-3.763,-0.147,0.679,-3.729,-1.146
539,0.0,1.641,-1.471,1.328,1.954,-0.076,5.019,0.223,-0.603,-1.436,0.453,-0.118,4.404,-2.959,2.933,3.272,-3.5,-0.469,0.704,-3.848,-1.05
540,0.0,1.819,-1.251,1.263,2.184,-0.092,4.882,-0.028,-0.638,-0.923,0.449,-0.135,4.965,-3.217,3.467,3.142,-3.691,-0.035,0.659,-3.969,-1.075
541,0.0,1.712,-1.878,1.125,1.558,-0.346,4.539,0.116,-0.684,-1.133,0.814,-0.123,3.865,-2.962,2.589,2.899,-3.658,-0.223,0.291,-3.522,-1.061
542,0.0,1.894,-1.858,1.297,1.97,-0.502,4.535,0.001,-0.722,-1.05,0.768,0.209,3.857,-2.981,2.158,2.899,-3.493,-0.166,0.52,-3.741,-0.977
543,0.0,2.383,-2.116,1.132,1.488,-0.644,4.056,0.216,-0.465,-1.128,1.154,-0.035,2.45,-2.985,1.438,2.527,-3.504,-0.12,0.182,-3.212,-0.721
544,0.0,2.337,-2.157,1.434,1.691,-0.261,4.979,0.255,-0.748,-1.251,0.99,-0.18,3.959,-3.234,2.463,3.103,-3.936,-0.23,0.72,-3.831,-1.191
545,0.0,1.64,-1.777,1.394,2.436,0.135,5.184,0.196,-0.569,-1.244,0.427,0.196,4.203,-2.869,2.528,3.344,-3.4,-0.252,1.02,-4.093,-0.999
546,0.0,2.126,-2.017,1.359,2.082,-0.459,4.881,0.182,-0.784,-1.249,0.988,0.557,3.054,-2.813,1.576,3.269,-3.44,-0.323,0.761,-3.816,-0.988
547,0.0,1.442,-1.517,1.384,2.345,-0.099,5.014,-0.008,-0.723,-1.25,0.439,-0.1,3.919,-2.821,2.443,2.985,-3.292,-0.376,0.956,-3.908,-1.234
548,0.0,1.522,-1.804,1.08,1.25,-0.627,3.91,0.234,-0.636,-0.844,0.463,-0.139,3.875,-2.863,2.402,2.354,-3.474,0.005,-0.085,-3.09,-1.145
549,0.0,1.934,-1.896,1.229,1.977,-0.814,4.545,0.053,-0.453,-1.343,0.703,-0.089,3.987,-2.784,2.379,2.981,-3.384,-0.306,0.388,-3.507,-1.031
550,0.0,1.474,-1.596,1.473,2.169,-0.621,4.751,0.043,-0.487,-1.004,0.371,0.097,4.392,-2.724,2.604,3.181,-3.206,-0.044,0.676,-3.894,-0.951
551,0.0,1.633,-1.519,1.353,1.862,-0.181,4.72,0.064,-0.716,-1.229,0.301,0.158,4.375,-2.938,2.808,3.122,-3.492,-0.115,0.393,-3.474,-1.13
552,0.0,1.862,-1.813,1.142,1.783,0.203,5.105,0.406,-0.531,-1.303,0.569,0.077,3.82,-3.037,2.601,3.099,-3.721,-0.284,0.51,-3.793,-0.951
553,0.0,1.923,-1.642,1.137,1.664,-0.108,4.466,0.228,-0.545,-1.192,0.628,-0.264,4.064,-2.948,2.701,2.823,-3.807,-0.25,-0.234,-3.4,-0.94
554,0.0,1.461,-0.968,1.056,1.289,0.044,4.308,0.328,-0.373,-1.166,-0.019,-0.233,5.091,-2.877,3.586,2.578,-3.468,-0.33,-0.008,-3.116,-1.137
555,0.0,1.786,-1.762,1.388,2.06,-0.501,4.719,-0.005,-0.678,-1.179,0.508,0.014,4.459,-2.996,2.898,3.007,-3.519,-0.117,0.435,-3.659,-0.891
556,0.0,1.524,-1.668,1.374,2.36,-0.396,5.146,0.13,-0.492,-1.342,0.511,0.184,4.019,-2.854,2.524,3.346,-3.34,-0.404,0.809,-4.003,-0.985
557,0.0,1.64,-1.193,1.162,1.817,-0.282,4.578,0.263,-0.572,-1.135,0.207,-0.073,4.744,-2.821,3.134,3.047,-3.449,-0.315,0.31,-3.616,-1.11
558,0.0,1.494,-1.382,1.169,2.102,0.065,4.729,-0.119,-0.689,-1.097,0.177,-0.152,4.322,-2.677,2.757,3.046,-3.291,-0.29,0.632,-3.635,-1.017
559,0.0,1.926,-1.737,1.121,1.463,-0.434,4.198,0.398,-0.678,-1.056,0.677,-0.368,4.122,-2.954,2.678,2.59,-3.547,-0.126,0.197,-3.202,-0.98
560,0.0,1.721,-1.395,1.304,1.85,-0.415,4.454,-0.117,-0.533,-1.081,0.302,-0.221,4.848,-2.944,3.242,2.872,-3.51,-0.136,0.309,-3.51,-1.141
561,0.0,1.978,-1.714,1.621,2.04,-0.496,5.236,-0.178,-0.694,-1.087,0.731,0.238,3.957,-3.085,2.303,3.522,-3.766,-0.26,0.752,-4.225,-1.048
562,0.0,1.652,-1.95,1.16,1.931,-0.345,4.489,0.036,-0.508,-1.169,0.866,-0.043,3.595,-2.994,2.245,2.837,-3.373,-0.16,0.272,-3.521,-1.164
563,0.0,1.406,-1.595,1.389,2.22,0.18,4.407,0.275,-0.575,-0.846,0.207,-0.055,3.977,-2.686,2.663,3.067,-3.089,-0.005,1.014,-3.805,-1.103
564,0.0,1.626,-1.5,1.15,1.835,-0.284,4.31,-0.052,-0.621,-1.085,0.244,-0.14,4.206,-2.662,2.65,2.866,-3.271,-0.154,0.266,-3.433,-0.978
565,0.0,1.84,-1.88,1.458,2.366,-0.209,5.261,-0.043,-0.754,-1.296,0.396,0.028,4.233,-2.852,2.409,3.273,-3.503,-0.319,0.747,-4.012,-0.924
566,0.0,2.106,-1.952,1.433,2.147,-0.255,5.475,0.327,-0.606,-1.466,0.736,0.036,3.697,-3.077,2.397,3.597,-3.938,-0.51,0.902,-4.28,-0.829
567,0.0,1.728,-1.837,1.378,2.17,0.042,5.091,0.092,-0.642,-1.618,0.531,0.411,3.01,-2.595,1.693,3.172,-3.25,-0.405,0.824,-3.844,-0.518
568,0.0,1.565,-1.402,1.042,1.555,-0.276,4.445,0.216,-0.656,-0.959,0.361,-0.187,4.513,-2.989,3.185,2.74,-3.529,-0.142,0.279,-3.441,-0.875
569,0.0,1.6,-1.582,1.487,2.46,-0.073,5.453,-0.047,-0.35,-1.143,0.024,0.114,4.015,-2.617,2.434,3.574,-3.396,-0.199,0.659,-4.199,-0.726
570,0.0,1.786,-1.543,1.135,1.311,0.159,4.398,0.271,-0.588,-1.288,0.516,-0.209,4.402,-3.191,2.898,2.573,-3.771,-0.16,-0.052,-3.273,-1.205
571,0.0,2.113,-1.96,1.408,1.973,-0.735,4.912,0.138,-0.806,-1.168,0.945,0.225,3.541,-3.057,2.054,3.053,-3.676,-0.265,0.51,-3.805,-0.977
572,0.0,1.794,-1.968,1.318,2.189,-0.491,4.671,0.004,-0.548,-1.061,0.667,0.054,3.883,-2.795,2.519,3.091,-3.245,-0.104,0.862,-3.814,-1.16
573,0.0,2.356,-1.859,1.277,1.876,-0.558,4.924,0.366,-0.557,-1.184,0.866,0.046,3.999,-3.074,2.372,3.342,-3.752,-0.201,0.715,-3.933,-1.093
574,0.0,1.41,-1.301,1.38,2.111,-0.021,5.036,-0.133,-0.386,-1.062,-0.077,0.262,4.624,-2.812,3.091,3.479,-3.389,-0.29,0.472,-4.0,-0.99
575,0.0,2.015,-1.925,1.324,1.804,-0.249,5.15,0.047,-0.545,-1.306,0.789,-0.096,3.865,-3.445,2.519,2.955,-4.068,-0.357,0.198,-3.962,-1.153
576,0.0,1.411,-1.066,1.336,2.531,0.161,5.408,-0.055,-0.748,-1.28,-0.153,0.045,4.806,-2.823,3.206,3.268,-3.482,-0.27,0.669,-4.143,-0.825
577,0.0,1.618,-1.692,1.358,2.366,-0.167,5.177,0.231,-0.732,-1.044,0.377,0.013,4.361,-3.02,2.65,3.618,-3.519,0.03,0.939,-4.207,-1.085
578,0.0,1.893,-1.808,1.211,1.557,-0.75,4.132,0.279,-0.486,-0.688,0.822,-0.12,4.405,-3.241,2.976,2.857,-3.546,0.141,0.211,-3.441,-1.221
